id,imdb_id,title,director,release_year,average_vote
307081,tt1798684,Southpaw,antoinefuqua,2015,7
273481,tt3397884,Sicario,denisvilleneuve,2015,7
291270,tt2401878,Anomalisa,dukejohnson,2015,6
257211,tt2361509,The Intern,nancymeyers,2015,7
264644,tt3170832,Room,lennyabrahamson,2015,8
328425,tt4178092,The Gift,joeledgerton,2015,6
310131,tt4263482,The Witch,roberteggers,2016,6
298312,tt3567288,The Visit,m.nightshyamalan,2015,6
261392,tt3316948,American Ultra,nimanourizadeh,2015,6
277216,tt1398426,Straight Outta Compton,f.garygray,2015,7
274479,tt2446980,Joy,davido.russell,2015,6
245168,tt3077214,Suffragette,sarahgavron,2015,7
276907,tt3569230,Legend,brianhelgeland,2015,6
306819,tt0810819,The Danish Girl,tomhooper,2015,7
313922,tt4062536,Green Room,jeremysaulnier,2016,6
283587,tt1365050,Beasts of No Nation,caryfukunaga,2015,7
296100,tt3530002,The Night Before,jonathanlevine,2015,6
253412,tt2719848,Everest,baltasarkormákur,2015,6
314365,tt1895587,Spotlight,tommccarthy,2015,7
295964,tt2503944,Burnt,johnwells,2015,6
159824,tt2510894,Hotel Transylvania 2,genndytartakovsky,2015,6
296098,tt3682448,Bridge of Spies,stevenspielberg,2015,7
306947,tt2400463,The Invitation,karynkusama,2015,6
270487,tt0475290,"Hail, Caesar!",joelcoen,2016,5
257445,tt1051904,Goosebumps,robletterman,2015,6
294963,tt2494362,Bone Tomahawk,s.craigzahler,2015,6
321741,tt3322364,Concussion,peterlandesman,2015,7
227973,tt2452042,The Peanuts Movie,stevemartino,2015,6
312221,tt3076658,Creed,ryancoogler,2015,7
339527,tt1291570,Solace,afonsopoyart,2015,6
318846,tt1596363,The Big Short,adammckay,2015,7
329833,tt1608290,Zoolander 2,benstiller,2016,4
259694,tt1292566,How to Be Single,christianditter,2016,5
274167,tt1528854,Daddy's Home,seananders,2015,5
266294,tt1850457,Sisters,jasonmoore,2015,5
140300,tt2267968,Kung Fu Panda 3,jenniferyuhnelson,2016,6
58431,tt1374989,Pride and Prejudice and Zombies,burrsteers,2016,5
321258,tt3882082,The Boy,williambrentbell,2016,5
296096,tt2674426,Me Before You,theasharrock,2016,7
333371,tt1179933,10 Cloverfield Lane,dantrachtenberg,2016,6
267860,tt3300542,London Has Fallen,babaknajafi,2016,5
269149,tt2948356,Zootopia,byronhoward,2016,7
267193,tt3381008,Grimsby,louisleterrier,2016,5
301365,tt1974419,The Neon Demon,nicolaswindingrefn,2016,6
342521,tt4139124,Keanu,peteratencio,2016,6
369557,tt3544112,Sing Street,johncarney,2016,8
290595,tt2381991,The Huntsman: Winter's War,cedricnicolas-troyan,2016,6
325133,tt4438848,Neighbors 2: Sorority Rising,nicholasstoller,2016,5
376570,tt5022702,Hush,mikeflanagan,2016,6
303858,tt2241351,Money Monster,jodiefoster,2016,6
127380,tt2277860,Finding Dory,andrewstanton,2016,6
290250,tt3799694,The Nice Guys,shaneblack,2016,7
332567,tt4052882,The Shallows,jaumecollet-serra,2016,6
290098,tt4016934,The Handmaiden,parkchan-wook,2016,8
291805,tt3110958,Now You See Me 2,jonm.chu,2016,6
308531,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,davegreen,2016,5
259693,tt3065204,The Conjuring 2,jameswan,2016,7
302699,tt1489889,Central Intelligence,rawsonmarshallthurber,2016,6
324668,tt4196776,Jason Bourne,paulgreengrass,2016,5
258489,tt0918940,The Legend of Tarzan,davidyates,2016,5
316727,tt4094724,The Purge: Election Year,jamesdemonaco,2016,6
316023,tt2823054,Mike and Dave Need Wedding Dates,jakeszymanski,2016,5
399106,tt5613056,Piper,alanbarillaro,2016,8
328387,tt3531824,Nerve,henryjoost,2016,7
338766,tt2582782,Hell or High Water,davidmackenzie,2016,7
