title,genre
The Girl with the Dragon Tattoo,Crime
The Girl with the Dragon Tattoo,Mystery
The Girl with the Dragon Tattoo,Drama
The Darkest Hour,Horror
The Darkest Hour,Action
The Darkest Hour,Thriller
The Darkest Hour,Science Fiction
Contraband,Thriller
Contraband,Action
Contraband,Drama
Contraband,Crime
The Iron Lady,History
The Iron Lady,Drama
Underworld: Awakening,Fantasy
Underworld: Awakening,Action
Underworld: Awakening,Horror
The Grey,Action
The Grey,Drama
The Grey,Thriller
Man on a Ledge,Action
Man on a Ledge,Thriller
Man on a Ledge,Crime
Haywire,Action
Haywire,Thriller
The Intouchables,Drama
The Intouchables,Comedy
Chronicle,Science Fiction
Chronicle,Drama
Chronicle,Thriller
Safe House,Action
Safe House,Thriller
The Vow,Drama
The Vow,Romance
Journey 2: The Mysterious Island,Adventure
Journey 2: The Mysterious Island,Action
Journey 2: The Mysterious Island,Science Fiction
Ghost Rider: Spirit of Vengeance,Action
Ghost Rider: Spirit of Vengeance,Fantasy
Ghost Rider: Spirit of Vengeance,Thriller
Project X,Comedy
Project X,Crime
The Lorax,Animation
The Lorax,Family
This Means War,Action
This Means War,Comedy
This Means War,Romance
John Carter,Action
John Carter,Adventure
John Carter,Science Fiction
21 Jump Street,Action
21 Jump Street,Comedy
21 Jump Street,Crime
Lockout,Action
Lockout,Thriller
Lockout,Science Fiction
Wrath of the Titans,Adventure
Iron Sky,Action
Iron Sky,Comedy
Iron Sky,Science Fiction
American Reunion,Comedy
The Raid,Action
The Raid,Thriller
The Raid,Crime
The Cabin in the Woods,Horror
The Cabin in the Woods,Thriller
Mirror Mirror,Adventure
Mirror Mirror,Fantasy
Mirror Mirror,Drama
Mirror Mirror,Comedy
Mirror Mirror,Science Fiction
Mirror Mirror,Family
Battleship,Thriller
Battleship,Action
Battleship,Adventure
Battleship,Science Fiction
The Best Exotic Marigold Hotel,Drama
The Best Exotic Marigold Hotel,Comedy
The Five-Year Engagement,Comedy
The Lucky One,Drama
The Lucky One,Romance
Dark Shadows,Comedy
Dark Shadows,Fantasy
The Dictator,Comedy
Men in Black 3,Action
Men in Black 3,Comedy
Men in Black 3,Science Fiction
Snow White and the Huntsman,Adventure
Snow White and the Huntsman,Fantasy
Snow White and the Huntsman,Drama
Prometheus,Science Fiction
Prometheus,Adventure
Prometheus,Mystery
Moonrise Kingdom,Comedy
Moonrise Kingdom,Drama
Moonrise Kingdom,Romance
Safety Not Guaranteed,Comedy
Safety Not Guaranteed,Romance
Safety Not Guaranteed,Science Fiction
Safety Not Guaranteed,Drama
Madagascar 3: Europe's Most Wanted,Animation
Madagascar 3: Europe's Most Wanted,Family
Brave,Animation
Brave,Adventure
Brave,Comedy
Brave,Family
Brave,Action
Brave,Fantasy
What to Expect When You're Expecting,Romance
What to Expect When You're Expecting,Comedy
What to Expect When You're Expecting,Drama
To Rome with Love,Romance
To Rome with Love,Comedy
Abraham Lincoln: Vampire Hunter,Action
Abraham Lincoln: Vampire Hunter,Fantasy
Abraham Lincoln: Vampire Hunter,Horror
Seeking a Friend for the End of the World,Comedy
Seeking a Friend for the End of the World,Drama
Seeking a Friend for the End of the World,Romance
Seeking a Friend for the End of the World,Science Fiction
Ted,Comedy
Ted,Fantasy
Magic Mike,Drama
Magic Mike,Comedy
The Amazing Spider-Man,Action
The Amazing Spider-Man,Adventure
The Amazing Spider-Man,Fantasy
Ice Age: Continental Drift,Animation
Ice Age: Continental Drift,Comedy
Ice Age: Continental Drift,Adventure
Ice Age: Continental Drift,Family
Savages,Crime
Savages,Drama
Savages,Thriller
The Watch,Comedy
Ruby Sparks,Comedy
Ruby Sparks,Romance
Ruby Sparks,Fantasy
Ruby Sparks,Drama
Total Recall,Action
Total Recall,Science Fiction
Total Recall,Adventure
Total Recall,Thriller
Skyfall,Action
Skyfall,Adventure
Skyfall,Thriller
The Campaign,Comedy
ParaNorman,Family
ParaNorman,Animation
ParaNorman,Adventure
ParaNorman,Comedy
Premium Rush,Crime
Premium Rush,Action
Premium Rush,Thriller
Lawless,Crime
Lawless,Drama
The Possession,Horror
The Possession,Thriller
Bachelorette,Comedy
Bachelorette,Romance
Pitch Perfect,Comedy
Pitch Perfect,Music
Pitch Perfect,Romance
Looper,Action
Looper,Thriller
Looper,Science Fiction
That's My Boy,Comedy
Robot & Frank,Science Fiction
Robot & Frank,Comedy
Robot & Frank,Drama
Robot & Frank,Crime
Resident Evil: Retribution,Action
Resident Evil: Retribution,Horror
Resident Evil: Retribution,Science Fiction
The Master,Drama
Dredd,Action
Dredd,Science Fiction
End of Watch,Crime
End of Watch,Drama
End of Watch,Thriller
The Perks of Being a Wallflower,Drama
The Perks of Being a Wallflower,Romance
The Hunt,Drama
Taken 2,Action
Taken 2,Crime
Taken 2,Thriller
Sinister,Horror
Sinister,Thriller
Sinister,Mystery
Hotel Transylvania,Animation
Hotel Transylvania,Comedy
Hotel Transylvania,Family
Hotel Transylvania,Fantasy
Argo,Drama
Argo,Thriller
Seven Psychopaths,Comedy
Seven Psychopaths,Crime
Cloud Atlas,Drama
Cloud Atlas,Science Fiction
Here Comes the Boom,Comedy
Killing Them Softly,Crime
Killing Them Softly,Thriller
Wreck-It Ralph,Family
Wreck-It Ralph,Animation
Wreck-It Ralph,Comedy
Wreck-It Ralph,Adventure
Silver Linings Playbook,Drama
Silver Linings Playbook,Comedy
Silver Linings Playbook,Romance
Flight,Drama
Anna Karenina,Drama
Anna Karenina,Romance
Life of Pi,Adventure
Life of Pi,Drama
Life of Pi,Action
Lincoln,History
Lincoln,Drama
Rise of the Guardians,Fantasy
Rise of the Guardians,Animation
Rise of the Guardians,Family
Paperman,Animation
Paperman,Family
Paperman,Romance
Hitchcock,Drama
The Hobbit: An Unexpected Journey,Adventure
The Hobbit: An Unexpected Journey,Fantasy
The Hobbit: An Unexpected Journey,Action
Zero Dark Thirty,Thriller
Zero Dark Thirty,Drama
Zero Dark Thirty,History
Warm Bodies,Horror
Warm Bodies,Comedy
Warm Bodies,Romance
Jack Reacher,Crime
Jack Reacher,Drama
Jack Reacher,Thriller
Django Unchained,Drama
Django Unchained,Western
This Is 40,Comedy
The Impossible,Thriller
The Impossible,Drama
Les Misérables,Drama
Les Misérables,Music
Les Misérables,Romance
Gangster Squad,Crime
Gangster Squad,Drama
Gangster Squad,Action
Gangster Squad,Thriller
Mama,Horror
Movie 43,Comedy
Hansel & Gretel: Witch Hunters,Fantasy
Hansel & Gretel: Witch Hunters,Horror
Hansel & Gretel: Witch Hunters,Action
Side Effects,Thriller
Side Effects,Crime
Side Effects,Drama
Identity Thief,Comedy
Identity Thief,Crime
Beautiful Creatures,Fantasy
Beautiful Creatures,Drama
Beautiful Creatures,Romance
A Good Day to Die Hard,Action
A Good Day to Die Hard,Thriller
Safe Haven,Romance
Before Midnight,Romance
Before Midnight,Drama
Jack the Giant Slayer,Action
Jack the Giant Slayer,Family
Jack the Giant Slayer,Fantasy
G.I. Joe: Retaliation,Adventure
G.I. Joe: Retaliation,Action
G.I. Joe: Retaliation,Science Fiction
G.I. Joe: Retaliation,Thriller
Stoker,Drama
Stoker,Horror
Stoker,Thriller
Oz: The Great and Powerful,Fantasy
Oz: The Great and Powerful,Adventure
Oz: The Great and Powerful,Family
The Croods,Adventure
The Croods,Animation
The Croods,Comedy
The Croods,Family
The Croods,Fantasy
The Incredible Burt Wonderstone,Comedy
Spring Breakers,Drama
Spring Breakers,Crime
The Call,Crime
The Call,Thriller
Olympus Has Fallen,Action
Olympus Has Fallen,Thriller
The First Time,Drama
The First Time,Comedy
The First Time,Romance
The Place Beyond the Pines,Drama
The Place Beyond the Pines,Crime
The Host,Action
The Host,Adventure
The Host,Romance
The Host,Science Fiction
The Host,Thriller
Trance,Thriller
Trance,Crime
Trance,Drama
Trance,Mystery
Oblivion,Action
Oblivion,Science Fiction
Oblivion,Adventure
Oblivion,Mystery
42,Drama
Wolf Children,Animation
Wolf Children,Drama
Wolf Children,Family
Wolf Children,Fantasy
Pain & Gain,Thriller
Pain & Gain,Crime
Pain & Gain,Action
This Is the End,Action
This Is the End,Comedy
Iron Man 3,Action
Iron Man 3,Adventure
Iron Man 3,Science Fiction
Mud,Drama
The Great Gatsby,Drama
The Great Gatsby,Romance
Star Trek Into Darkness,Action
Star Trek Into Darkness,Adventure
Star Trek Into Darkness,Science Fiction
The Internship,Comedy
Only God Forgives,Drama
Only God Forgives,Thriller
Only God Forgives,Crime
The Hangover Part III,Comedy
Fast & Furious 6,Action
Fast & Furious 6,Thriller
Fast & Furious 6,Crime
Epic,Animation
Epic,Adventure
Epic,Family
Epic,Fantasy
After Earth,Science Fiction
After Earth,Action
After Earth,Adventure
Now You See Me,Thriller
Now You See Me,Crime
The Way Way Back,Comedy
The Way Way Back,Drama
Man of Steel,Action
Man of Steel,Adventure
Man of Steel,Fantasy
Man of Steel,Science Fiction
The Bling Ring,Drama
The Bling Ring,Crime
Monsters University,Animation
Monsters University,Family
Pacific Rim,Action
Pacific Rim,Science Fiction
Pacific Rim,Adventure
The Best Offer,Drama
The Best Offer,Romance
The Best Offer,Crime
The Best Offer,Mystery
World War Z,Action
World War Z,Drama
World War Z,Horror
World War Z,Science Fiction
World War Z,Thriller
Elysium,Science Fiction
Elysium,Action
Elysium,Drama
Elysium,Thriller
Despicable Me 2,Animation
Despicable Me 2,Comedy
Despicable Me 2,Family
White House Down,Action
White House Down,Drama
White House Down,Thriller
The World's End,Comedy
The World's End,Action
The World's End,Science Fiction
The Heat,Action
The Heat,Comedy
The Heat,Crime
The Lone Ranger,Action
The Lone Ranger,Adventure
The Lone Ranger,Western
The Spectacular Now,Comedy
The Spectacular Now,Drama
The Spectacular Now,Romance
Sharknado,TV Movie
Sharknado,Horror
R.I.P.D.,Fantasy
R.I.P.D.,Action
R.I.P.D.,Comedy
R.I.P.D.,Crime
Justice League: The Flashpoint Paradox,Fantasy
Justice League: The Flashpoint Paradox,Science Fiction
Justice League: The Flashpoint Paradox,Animation
Justice League: The Flashpoint Paradox,Action
Justice League: The Flashpoint Paradox,Adventure
The Conjuring,Horror
The Conjuring,Thriller
Turbo,Animation
Turbo,Family
The Wolverine,Action
The Wolverine,Science Fiction
The Wolverine,Adventure
The Wolverine,Fantasy
RED 2,Action
RED 2,Comedy
RED 2,Crime
RED 2,Thriller
2 Guns,Action
2 Guns,Comedy
2 Guns,Crime
Blue Jasmine,Comedy
Blue Jasmine,Drama
The Great Beauty,Comedy
The Great Beauty,Drama
Percy Jackson: Sea of Monsters,Adventure
Percy Jackson: Sea of Monsters,Family
Percy Jackson: Sea of Monsters,Fantasy
The Smurfs 2,Fantasy
The Smurfs 2,Family
The Smurfs 2,Comedy
The Smurfs 2,Animation
We're the Millers,Comedy
We're the Millers,Crime
Grown Ups 2,Comedy
Kick-Ass 2,Action
Kick-Ass 2,Adventure
Kick-Ass 2,Crime
Riddick,Science Fiction
Riddick,Action
Riddick,Thriller
Planes,Animation
Planes,Family
Planes,Adventure
Planes,Comedy
Blackfish,Documentary
The Wind Rises,Animation
Jobs,Drama
Jobs,History
The Mortal Instruments: City of Bones,Action
The Mortal Instruments: City of Bones,Adventure
The Mortal Instruments: City of Bones,Drama
The Mortal Instruments: City of Bones,Mystery
The Mortal Instruments: City of Bones,Romance
The Mortal Instruments: City of Bones,Fantasy
The Butler,Drama
About Time,Comedy
About Time,Drama
About Time,Science Fiction
The Frozen Ground,Thriller
The Frozen Ground,Crime
You're Next,Horror
You're Next,Thriller
You're Next,Mystery
Gravity,Science Fiction
Gravity,Thriller
Gravity,Drama
What If,Drama
What If,Comedy
What If,Romance
Prisoners,Drama
Prisoners,Thriller
Prisoners,Crime
Out of the Furnace,Thriller
Out of the Furnace,Drama
Out of the Furnace,Crime
Rush,Drama
Rush,Action
The Family,Crime
The Family,Comedy
The Family,Action
Short Term 12,Drama
Nebraska,Drama
Nebraska,Adventure
Don Jon,Romance
Don Jon,Comedy
Don Jon,Drama
Runner Runner,Crime
Runner Runner,Thriller
Runner Runner,Drama
Blue Is the Warmest Color,Romance
Blue Is the Warmest Color,Drama
Cloudy with a Chance of Meatballs 2,Animation
Cloudy with a Chance of Meatballs 2,Family
Cloudy with a Chance of Meatballs 2,Comedy
Captain Phillips,Action
Captain Phillips,Drama
Captain Phillips,Thriller
Machete Kills,Action
Machete Kills,Crime
Machete Kills,Thriller
Filth,Crime
Filth,Drama
Filth,Comedy
Carrie,Drama
Carrie,Horror
The Counselor,Thriller
The Counselor,Crime
The Counselor,Drama
12 Years a Slave,Drama
12 Years a Slave,History
All Is Lost,Action
All Is Lost,Adventure
All Is Lost,Drama
Ender's Game,Science Fiction
Ender's Game,Action
Ender's Game,Adventure
Bad Grandpa,Comedy
Thor: The Dark World,Action
Thor: The Dark World,Adventure
Thor: The Dark World,Fantasy
Dallas Buyers Club,Drama
Dallas Buyers Club,History
Last Vegas,Comedy
Philomena,Drama
The Book Thief,Drama
The Hunger Games: Catching Fire,Adventure
The Hunger Games: Catching Fire,Action
The Hunger Games: Catching Fire,Science Fiction
The Hobbit: The Desolation of Smaug,Adventure
The Hobbit: The Desolation of Smaug,Fantasy
47 Ronin,Drama
47 Ronin,Action
47 Ronin,Adventure
47 Ronin,Fantasy
Delivery Man,Comedy
Frozen,Animation
Frozen,Adventure
Frozen,Family
Inside Llewyn Davis,Drama
Inside Llewyn Davis,Music
The Wolf of Wall Street,Crime
The Wolf of Wall Street,Drama
The Wolf of Wall Street,Comedy
American Hustle,Drama
American Hustle,Crime
The Secret Life of Walter Mitty,Adventure
The Secret Life of Walter Mitty,Comedy
The Secret Life of Walter Mitty,Drama
The Secret Life of Walter Mitty,Fantasy
Her,Romance
Her,Science Fiction
Her,Drama
Lone Survivor,Action
Lone Survivor,Drama
Lone Survivor,Thriller
Lone Survivor,War
Saving Mr. Banks,Comedy
Saving Mr. Banks,Drama
Saving Mr. Banks,History
Oldboy,Drama
Oldboy,Thriller
Oldboy,Mystery
Oldboy,Action
Anchorman 2: The Legend Continues,Comedy
Snowpiercer,Action
Snowpiercer,Science Fiction
Snowpiercer,Drama
Grudge Match,Comedy
Paranormal Activity: The Marked Ones,Horror
Paranormal Activity: The Marked Ones,Thriller
Only Lovers Left Alive,Drama
Only Lovers Left Alive,Romance
Ride Along,Action
Ride Along,Comedy
Jack Ryan: Shadow Recruit,Action
Jack Ryan: Shadow Recruit,Drama
Jack Ryan: Shadow Recruit,Thriller
Divergent,Adventure
Divergent,Action
Divergent,Science Fiction
"I, Frankenstein",Horror
"I, Frankenstein",Thriller
Enemy,Thriller
Enemy,Mystery
The Monuments Men,War
The Monuments Men,Drama
The Monuments Men,History
The Monuments Men,Action
The Lego Movie,Adventure
The Lego Movie,Animation
The Lego Movie,Comedy
The Lego Movie,Family
The Lego Movie,Fantasy
RoboCop,Action
RoboCop,Science Fiction
Nymphomaniac: Vol. II,Drama
Nymphomaniac: Vol. II,Mystery
Winter's Tale,Drama
Winter's Tale,Fantasy
Winter's Tale,Mystery
Winter's Tale,Romance
The Grand Budapest Hotel,Comedy
The Grand Budapest Hotel,Drama
That Awkward Moment,Comedy
That Awkward Moment,Romance
Interstellar,Adventure
Interstellar,Drama
Interstellar,Science Fiction
Non-Stop,Action
Non-Stop,Thriller
Non-Stop,Mystery
300: Rise of an Empire,Action
300: Rise of an Empire,War
Mr. Peabody & Sherman,Animation
Mr. Peabody & Sherman,Adventure
Mr. Peabody & Sherman,Family
Under the Skin,Thriller
Under the Skin,Science Fiction
Under the Skin,Drama
Need for Speed,Action
Need for Speed,Crime
Need for Speed,Drama
Need for Speed,Thriller
Veronica Mars,Comedy
Veronica Mars,Drama
Veronica Mars,Crime
Captain America: The Winter Soldier,Action
Captain America: The Winter Soldier,Adventure
Captain America: The Winter Soldier,Science Fiction
Noah,Drama
Noah,Adventure
The Raid 2,Action
The Raid 2,Crime
The Raid 2,Thriller
The Amazing Spider-Man 2,Action
The Amazing Spider-Man 2,Adventure
The Amazing Spider-Man 2,Fantasy
Oculus,Horror
Rio 2,Animation
Rio 2,Adventure
Rio 2,Comedy
Rio 2,Family
Transcendence,Thriller
Transcendence,Science Fiction
Transcendence,Drama
Transcendence,Mystery
The Other Woman,Comedy
The Other Woman,Romance
Mulan II,Animation
Mulan II,Comedy
Mulan II,Family
Mulan II,Action
Brick Mansions,Action
Brick Mansions,Crime
Brick Mansions,Drama
Locke,Drama
Locke,Thriller
Neighbors,Comedy
Lucy,Action
Lucy,Science Fiction
X-Men: Days of Future Past,Action
X-Men: Days of Future Past,Adventure
X-Men: Days of Future Past,Fantasy
X-Men: Days of Future Past,Science Fiction
Godzilla,Action
Godzilla,Science Fiction
Godzilla,Thriller
Blue Ruin,Crime
Blue Ruin,Thriller
Chef,Comedy
Blended,Comedy
Begin Again,Comedy
Begin Again,Music
Begin Again,Romance
Begin Again,Drama
Maleficent,Fantasy
Maleficent,Adventure
Maleficent,Action
Maleficent,Family
Maleficent,Romance
A Million Ways to Die in the West,Comedy
A Million Ways to Die in the West,Western
Edge of Tomorrow,Action
Edge of Tomorrow,Science Fiction
Mission: Impossible - Rogue Nation,Action
Mission: Impossible - Rogue Nation,Adventure
Mission: Impossible - Rogue Nation,Thriller
The Fault in Our Stars,Romance
The Fault in Our Stars,Drama
22 Jump Street,Crime
22 Jump Street,Comedy
22 Jump Street,Action
The Equalizer,Thriller
The Equalizer,Action
The Equalizer,Crime
How to Train Your Dragon 2,Fantasy
How to Train Your Dragon 2,Action
How to Train Your Dragon 2,Adventure
How to Train Your Dragon 2,Animation
How to Train Your Dragon 2,Comedy
How to Train Your Dragon 2,Family
Birdman,Drama
Birdman,Comedy
Boyhood,Drama
Transformers: Age of Extinction,Science Fiction
Transformers: Age of Extinction,Action
Transformers: Age of Extinction,Adventure
Frank,Comedy
Frank,Drama
Frank,Mystery
Tammy,Comedy
The Babadook,Drama
The Babadook,Thriller
The Babadook,Horror
Whiplash,Drama
Gone Girl,Mystery
Gone Girl,Thriller
Gone Girl,Drama
Dawn of the Planet of the Apes,Science Fiction
Dawn of the Planet of the Apes,Action
Dawn of the Planet of the Apes,Drama
Dawn of the Planet of the Apes,Thriller
Sex Tape,Comedy
I Origins,Science Fiction
I Origins,Drama
The Purge: Anarchy,Horror
The Purge: Anarchy,Thriller
Guardians of the Galaxy,Action
Guardians of the Galaxy,Science Fiction
Guardians of the Galaxy,Adventure
The Expendables 3,Action
The Expendables 3,Adventure
The Expendables 3,Thriller
Hercules,Action
Hercules,Adventure
A Most Wanted Man,Thriller
Magic in the Moonlight,Comedy
Magic in the Moonlight,Drama
Magic in the Moonlight,Romance
The Hundred-Foot Journey,Drama
Jupiter Ascending,Science Fiction
Jupiter Ascending,Fantasy
Jupiter Ascending,Action
Jupiter Ascending,Adventure
Teenage Mutant Ninja Turtles,Science Fiction
Teenage Mutant Ninja Turtles,Action
Teenage Mutant Ninja Turtles,Adventure
Teenage Mutant Ninja Turtles,Fantasy
Teenage Mutant Ninja Turtles,Comedy
The Giver,Drama
The Giver,Science Fiction
Let's Be Cops,Comedy
Sin City: A Dame to Kill For,Crime
Sin City: A Dame to Kill For,Thriller
Coherence,Thriller
Coherence,Science Fiction
"As Above, So Below",Horror
"As Above, So Below",Thriller
The Guest,Mystery
The Guest,Thriller
The Guest,Action
Pride,Drama
Pride,Comedy
The Drop,Drama
The Drop,Crime
The Maze Runner,Action
The Maze Runner,Mystery
The Maze Runner,Science Fiction
The Maze Runner,Thriller
The Boxtrolls,Animation
The Boxtrolls,Comedy
The Boxtrolls,Family
The Boxtrolls,Fantasy
This Is Where I Leave You,Drama
This Is Where I Leave You,Comedy
American Sniper,War
American Sniper,Action
Horns,Thriller
Horns,Horror
Horns,Drama
Horns,Fantasy
Two Night Stand,Romance
Two Night Stand,Comedy
Dracula Untold,Horror
Dracula Untold,Action
Dracula Untold,Drama
Dracula Untold,Fantasy
Dracula Untold,War
Predestination,Science Fiction
Predestination,Thriller
What We Do in the Shadows,Comedy
What We Do in the Shadows,Horror
The Best of Me,Drama
The Best of Me,Romance
John Wick,Action
John Wick,Thriller
The Judge,Drama
Fury,War
Fury,Drama
Fury,Action
St. Vincent,Comedy
Ouija,Horror
Nightcrawler,Crime
Nightcrawler,Drama
Nightcrawler,Thriller
Big Hero 6,Adventure
Big Hero 6,Family
Big Hero 6,Animation
Big Hero 6,Action
Big Hero 6,Comedy
The Book of Life,Romance
The Book of Life,Animation
The Book of Life,Adventure
The Book of Life,Comedy
The Book of Life,Family
The Book of Life,Fantasy
Ex Machina,Drama
Ex Machina,Science Fiction
Foxcatcher,Drama
Foxcatcher,Thriller
The Imitation Game,History
The Imitation Game,Drama
The Imitation Game,Thriller
The Imitation Game,War
Inherent Vice,Comedy
Inherent Vice,Romance
Inherent Vice,Crime
Inherent Vice,Drama
Inherent Vice,Mystery
The Hunger Games: Mockingjay - Part 1,Science Fiction
The Hunger Games: Mockingjay - Part 1,Adventure
The Hunger Games: Mockingjay - Part 1,Thriller
Exodus: Gods and Kings,Adventure
Exodus: Gods and Kings,Drama
Exodus: Gods and Kings,Action
Wild Tales,Drama
Wild Tales,Thriller
Wild Tales,Comedy
Dumb and Dumber To,Comedy
The Theory of Everything,Drama
The Theory of Everything,Romance
Jurassic World,Action
Jurassic World,Adventure
Jurassic World,Science Fiction
Jurassic World,Thriller
Citizenfour,Documentary
Horrible Bosses 2,Comedy
Penguins of Madagascar,Family
Penguins of Madagascar,Animation
Penguins of Madagascar,Adventure
Penguins of Madagascar,Comedy
The Water Diviner,War
The Water Diviner,Drama
Maze Runner: The Scorch Trials,Action
The Voices,Comedy
The Voices,Crime
The Voices,Horror
The Voices,Thriller
The Hobbit: The Battle of the Five Armies,Action
The Hobbit: The Battle of the Five Armies,Adventure
The Hobbit: The Battle of the Five Armies,Fantasy
Selma,History
Selma,Drama
Unbroken,Drama
Unbroken,War
A Most Violent Year,Crime
A Most Violent Year,Drama
A Most Violent Year,Thriller
Wild,Drama
Big Eyes,Drama
Into the Woods,Fantasy
Into the Woods,Comedy
Into the Woods,Music
The Interview,Action
The Interview,Comedy
Kingsman: The Secret Service,Crime
Kingsman: The Secret Service,Comedy
Kingsman: The Secret Service,Action
Kingsman: The Secret Service,Adventure
Night at the Museum: Secret of the Tomb,Adventure
Night at the Museum: Secret of the Tomb,Comedy
Night at the Museum: Secret of the Tomb,Fantasy
Night at the Museum: Secret of the Tomb,Family
Seventh Son,Adventure
Seventh Son,Fantasy
Chappie,Crime
Chappie,Action
Chappie,Science Fiction
Taken 3,Thriller
Taken 3,Action
Blackhat,Crime
Blackhat,Drama
Blackhat,Mystery
Terminator Genisys,Science Fiction
Terminator Genisys,Action
Terminator Genisys,Thriller
Terminator Genisys,Adventure
It Follows,Horror
It Follows,Thriller
Mad Max: Fury Road,Action
Mad Max: Fury Road,Adventure
Mad Max: Fury Road,Science Fiction
Mad Max: Fury Road,Thriller
Star Wars: The Force Awakens,Action
Star Wars: The Force Awakens,Adventure
Star Wars: The Force Awakens,Science Fiction
Star Wars: The Force Awakens,Fantasy
Ben-Hur,Adventure
Ben-Hur,Drama
Ben-Hur,Action
Warcraft,Action
Warcraft,Adventure
Warcraft,Fantasy
Avengers: Age of Ultron,Action
Avengers: Age of Ultron,Adventure
Avengers: Age of Ultron,Science Fiction
Ant-Man,Science Fiction
Ant-Man,Action
Ant-Man,Adventure
Fantastic Four,Action
Fantastic Four,Adventure
Fantastic Four,Science Fiction
Deadpool,Action
Deadpool,Adventure
Deadpool,Comedy
Captain America: Civil War,Adventure
Captain America: Civil War,Action
Captain America: Civil War,Science Fiction
X-Men: Apocalypse,Science Fiction
The Gambler,Thriller
The Gambler,Crime
The Gambler,Drama
Fifty Shades of Grey,Drama
Fifty Shades of Grey,Romance
Fifty Shades of Grey,Thriller
The DUFF,Romance
The DUFF,Comedy
Project Almanac,Science Fiction
Project Almanac,Thriller
Brooklyn,Drama
Brooklyn,Romance
True Story,Crime
True Story,Drama
True Story,Mystery
Dope,Crime
Dope,Drama
Dope,Comedy
Me and Earl and the Dying Girl,Comedy
Me and Earl and the Dying Girl,Drama
The Loft,Thriller
The Hateful Eight,Crime
The Hateful Eight,Drama
The Hateful Eight,Mystery
The Hateful Eight,Western
Paper Towns,Drama
Paper Towns,Mystery
Paper Towns,Romance
The Wedding Ringer,Comedy
The Boy Next Door,Thriller
Focus,Romance
Focus,Comedy
Focus,Crime
Focus,Drama
Tracers,Action
Tracers,Crime
Tracers,Drama
Run All Night,Action
Run All Night,Crime
Run All Night,Drama
Run All Night,Mystery
Run All Night,Thriller
Cinderella,Romance
Cinderella,Fantasy
Cinderella,Family
Cinderella,Drama
The Cobbler,Fantasy
The Cobbler,Comedy
The Cobbler,Drama
Poltergeist,Horror
Poltergeist,Thriller
Pan,Adventure
Pan,Family
Pan,Fantasy
Insurgent,Adventure
Insurgent,Science Fiction
Insurgent,Thriller
Home,Fantasy
Home,Comedy
Home,Animation
Home,Science Fiction
Home,Family
Midnight Special,Adventure
Midnight Special,Drama
Midnight Special,Science Fiction
Furious 7,Action
Get Hard,Comedy
Woman in Gold,Drama
Tomorrowland,Adventure
Tomorrowland,Family
Tomorrowland,Mystery
Tomorrowland,Science Fiction
Paul Blart: Mall Cop 2,Action
Paul Blart: Mall Cop 2,Comedy
Paul Blart: Mall Cop 2,Family
The Age of Adaline,Fantasy
The Age of Adaline,Drama
The Age of Adaline,Romance
San Andreas,Action
San Andreas,Drama
San Andreas,Thriller
Hitman: Agent 47,Action
Hitman: Agent 47,Crime
Hitman: Agent 47,Thriller
Pitch Perfect 2,Comedy
Pitch Perfect 2,Music
Carol,Romance
Carol,Drama
The Lobster,Thriller
The Lobster,Comedy
The Lobster,Drama
The Lobster,Romance
The Lobster,Science Fiction
Maggie,Horror
Hot Pursuit,Action
Hot Pursuit,Comedy
Hot Pursuit,Crime
The Martian,Drama
The Martian,Adventure
The Martian,Science Fiction
Kung Fury,Action
Kung Fury,Comedy
Kung Fury,Science Fiction
Kung Fury,Fantasy
Spy,Action
Spy,Comedy
Spy,Crime
Trainwreck,Comedy
Aloha,Drama
Aloha,Comedy
Aloha,Romance
Entourage,Comedy
Inside Out,Drama
Inside Out,Comedy
Inside Out,Animation
Inside Out,Family
The Hunger Games: Mockingjay - Part 2,Action
The Hunger Games: Mockingjay - Part 2,Adventure
The Hunger Games: Mockingjay - Part 2,Science Fiction
Pixels,Action
Pixels,Comedy
Pixels,Science Fiction
The Secret Life of Pets,Animation
The Secret Life of Pets,Family
Self/less,Science Fiction
Self/less,Mystery
Self/less,Thriller
The Last Witch Hunter,Fantasy
The Last Witch Hunter,Action
The Last Witch Hunter,Adventure
Suicide Squad,Action
Suicide Squad,Adventure
Suicide Squad,Crime
Suicide Squad,Fantasy
Suicide Squad,Science Fiction
Independence Day: Resurgence,Action
Independence Day: Resurgence,Adventure
Independence Day: Resurgence,Science Fiction
Star Trek Beyond,Action
Star Trek Beyond,Adventure
Star Trek Beyond,Science Fiction
Ted 2,Comedy
Minions,Family
Minions,Animation
Minions,Adventure
Minions,Comedy
The Good Dinosaur,Adventure
The Good Dinosaur,Animation
The Good Dinosaur,Family
Black Mass,Crime
Black Mass,Drama
Spectre,Action
Spectre,Adventure
Spectre,Crime
Steve Jobs,Drama
Steve Jobs,History
Vacation,Comedy
Batman v Superman: Dawn of Justice,Action
Batman v Superman: Dawn of Justice,Adventure
Batman v Superman: Dawn of Justice,Fantasy
Amy,Documentary
Amy,Music
Magic Mike XXL,Comedy
Magic Mike XXL,Drama
Magic Mike XXL,Music
The Jungle Book,Family
The Jungle Book,Adventure
The Jungle Book,Drama
The Jungle Book,Fantasy
The Man from U.N.C.L.E.,Comedy
The Man from U.N.C.L.E.,Action
The Man from U.N.C.L.E.,Adventure
The Walk,Adventure
The Walk,Drama
